"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 05, 2021","1,530.29","1,539.73","1,548.71","1,443.32","1.67M","-0.54%"
"Mar 04, 2021","1,538.61","1,567.84","1,623.73","1,506.86","1.70M","-2.06%"
"Mar 03, 2021","1,571.05","1,488.80","1,653.04","1,477.72","1.17M","5.54%"
"Mar 02, 2021","1,488.62","1,570.00","1,602.13","1,457.22","1.74M","-5.18%"
"Mar 01, 2021","1,570.03","1,418.91","1,571.15","1,411.55","1.92M","10.66%"
"Feb 28, 2021","1,418.76","1,458.84","1,467.76","1,294.79","2.07M","-2.75%"
"Feb 27, 2021","1,458.93","1,445.69","1,527.69","1,427.15","1.56M","0.93%"
"Feb 26, 2021","1,445.44","1,476.77","1,561.66","1,403.30","2.13M","-2.08%"
"Feb 25, 2021","1,476.15","1,623.76","1,669.24","1,460.92","1.75M","-9.09%"
"Feb 24, 2021","1,623.71","1,578.27","1,711.16","1,505.79","2.19M","2.89%"
"Feb 23, 2021","1,578.11","1,777.25","1,781.44","1,370.45","3.60M","-11.21%"
"Feb 22, 2021","1,777.28","1,933.52","1,935.04","1,561.68","2.68M","-8.08%"
"Feb 21, 2021","1,933.45","1,912.97","1,974.99","1,885.70","1.47M","1.02%"
"Feb 20, 2021","1,913.88","1,955.54","2,040.79","1,800.00","2.29M","-2.13%"
"Feb 19, 2021","1,955.59","1,934.17","1,968.93","1,892.70","1.78M","1.11%"
"Feb 18, 2021","1,934.16","1,849.95","1,950.04","1,849.05","881.87K","4.66%"
"Feb 17, 2021","1,847.95","1,781.44","1,854.03","1,734.15","1.69M","3.72%"
"Feb 16, 2021","1,781.69","1,778.63","1,827.07","1,726.78","1.48M","0.16%"
"Feb 15, 2021","1,778.82","1,800.60","1,835.51","1,661.09","1.94M","-1.27%"
"Feb 14, 2021","1,801.78","1,815.44","1,850.00","1,787.11","1.43M","-0.76%"
"Feb 13, 2021","1,815.49","1,840.90","1,871.36","1,766.05","1.44M","-1.39%"
"Feb 12, 2021","1,841.02","1,786.74","1,862.17","1,741.04","1.75M","3.06%"
"Feb 11, 2021","1,786.35","1,742.11","1,817.68","1,704.97","1.56M","2.54%"
"Feb 10, 2021","1,742.09","1,770.81","1,835.40","1,683.52","2.01M","-1.61%"
"Feb 09, 2021","1,770.63","1,750.19","1,818.94","1,711.40","1.94M","1.17%"
"Feb 08, 2021","1,750.18","1,612.98","1,775.12","1,566.43","2.17M","8.50%"
"Feb 07, 2021","1,612.99","1,676.62","1,692.29","1,491.68","1.94M","-3.80%"
"Feb 06, 2021","1,676.63","1,719.11","1,742.90","1,648.03","1.78M","-2.48%"
"Feb 05, 2021","1,719.20","1,593.91","1,760.09","1,589.28","1.80M","7.85%"
"Feb 04, 2021","1,594.00","1,664.19","1,693.64","1,570.45","2.34M","-4.23%"
"Feb 03, 2021","1,664.34","1,511.96","1,667.93","1,510.27","2.27M","10.12%"
"Feb 02, 2021","1,511.36","1,373.31","1,546.88","1,361.63","2.73M","10.04%"
"Feb 01, 2021","1,373.40","1,312.69","1,376.44","1,272.09","1.65M","4.62%"
"Jan 31, 2021","1,312.73","1,377.05","1,380.04","1,282.41","1.54M","-4.67%"
"Jan 30, 2021","1,376.96","1,379.78","1,405.78","1,327.66","1.59M","-0.17%"
"Jan 29, 2021","1,379.30","1,329.16","1,436.27","1,288.26","3.33M","3.83%"
"Jan 28, 2021","1,328.47","1,247.67","1,359.51","1,221.15","814.31K","6.48%"
"Jan 27, 2021","1,247.62","1,366.14","1,372.31","1,210.40","2.90M","-8.68%"
"Jan 26, 2021","1,366.27","1,317.67","1,377.94","1,246.45","2.56M","3.67%"
"Jan 25, 2021","1,317.90","1,390.69","1,474.68","1,298.13","2.77M","-5.21%"
"Jan 24, 2021","1,390.28","1,233.41","1,398.00","1,222.14","2.30M","12.72%"
"Jan 23, 2021","1,233.40","1,234.34","1,271.65","1,196.94","1.46M","-0.10%"
"Jan 22, 2021","1,234.58","1,118.01","1,272.85","1,045.02","2.94M","10.49%"
"Jan 21, 2021","1,117.33","1,377.63","1,387.39","1,095.26","2.76M","-18.89%"
"Jan 20, 2021","1,377.53","1,372.00","1,406.56","1,237.27","3.05M","0.40%"
"Jan 19, 2021","1,372.00","1,258.10","1,437.42","1,252.36","2.27M","9.06%"
"Jan 18, 2021","1,258.06","1,233.93","1,260.30","1,184.15","1.73M","2.06%"
"Jan 17, 2021","1,232.64","1,228.33","1,269.01","1,168.39","2.15M","0.36%"
"Jan 16, 2021","1,228.27","1,172.12","1,290.92","1,154.04","2.29M","4.83%"
"Jan 15, 2021","1,171.68","1,233.34","1,256.13","1,079.19","2.85M","-4.44%"
"Jan 14, 2021","1,226.17","1,128.80","1,246.52","1,088.52","1.55M","8.66%"
"Jan 13, 2021","1,128.46","1,050.20","1,134.66","990.96","2.25M","7.45%"
"Jan 12, 2021","1,050.19","1,086.96","1,149.19","1,008.28","3.09M","-3.78%"
"Jan 11, 2021","1,091.47","1,255.84","1,257.30","917.96","4.19M","-13.10%"
"Jan 10, 2021","1,256.04","1,275.87","1,347.98","1,180.45","2.65M","-1.53%"
"Jan 09, 2021","1,275.58","1,215.92","1,301.75","1,172.39","1.99M","4.92%"
"Jan 08, 2021","1,215.73","1,224.33","1,271.08","1,069.25","2.71M","-0.70%"
"Jan 07, 2021","1,224.35","1,208.71","1,286.81","1,153.09","2.71M","1.37%"
"Jan 06, 2021","1,207.77","1,099.77","1,210.78","1,060.67","3.75M","9.85%"
"Jan 05, 2021","1,099.52","1,042.48","1,131.56","976.91","3.25M","5.48%"
"Jan 04, 2021","1,042.40","977.76","1,158.27","894.24","5.19M","6.92%"
"Jan 03, 2021","974.97","774.54","1,008.49","769.57","4.02M","25.88%"
"Jan 02, 2021","774.50","729.00","787.26","715.15","2.25M","6.22%"
"Jan 01, 2021","729.12","735.87","748.96","715.74","1.64M","-0.93%"
"Dec 31, 2020","735.94","751.92","755.13","724.67","1.04M","-2.11%"
"Dec 30, 2020","751.80","732.04","757.11","720.21","1.86M","2.74%"
"Dec 29, 2020","731.76","730.26","739.77","690.24","1.82M","0.23%"
"Dec 28, 2020","730.05","683.76","747.86","682.47","2.75M","6.78%"
"Dec 27, 2020","683.71","636.35","715.46","627.12","2.31M","7.40%"
"Dec 26, 2020","636.58","626.99","652.36","616.04","1.94M","1.54%"
"Dec 25, 2020","626.93","612.38","633.90","605.01","1.70M","2.38%"
"Dec 24, 2020","612.34","585.47","614.92","566.15","1.72M","4.55%"
"Dec 23, 2020","585.69","637.04","638.11","554.09","2.20M","-8.12%"
"Dec 22, 2020","637.47","607.86","637.47","588.24","2.12M","4.87%"
"Dec 21, 2020","607.85","638.28","647.87","599.97","1.88M","-4.77%"
"Dec 20, 2020","638.26","657.79","661.04","622.39","2.11M","-3.02%"
"Dec 19, 2020","658.17","654.08","669.54","645.91","2.17M","0.66%"
"Dec 18, 2020","653.85","643.28","664.26","630.44","2.63M","1.66%"
"Dec 17, 2020","643.17","637.29","675.68","627.36","3.67M","0.91%"
"Dec 16, 2020","637.38","588.81","638.18","580.90","3.11M","8.23%"
"Dec 15, 2020","588.91","586.22","596.97","579.95","1.74M","0.46%"
"Dec 14, 2020","586.19","590.66","591.41","576.01","1.78M","-0.83%"
"Dec 13, 2020","591.09","568.07","594.83","563.37","2.03M","4.10%"
"Dec 12, 2020","567.78","544.16","573.59","543.90","1.62M","4.34%"
"Dec 11, 2020","544.17","558.15","560.28","536.43","30.17M","-2.50%"
"Dec 10, 2020","558.13","573.28","575.56","548.99","19.60M","-2.63%"
"Dec 09, 2020","573.21","554.95","577.94","530.88","9.10M","3.27%"
"Dec 08, 2020","555.05","591.03","594.78","551.08","8.11M","-6.10%"
"Dec 07, 2020","591.09","601.54","603.06","584.53","7.72M","-1.76%"
"Dec 06, 2020","601.68","596.61","606.90","583.67","13.14M","0.84%"
"Dec 05, 2020","596.68","567.84","596.73","561.24","30.83M","5.07%"
"Dec 04, 2020","567.91","616.33","619.61","566.34","48.95M","-7.85%"
"Dec 03, 2020","616.32","597.94","622.10","587.15","24.00M","3.06%"
"Dec 02, 2020","598.05","585.69","604.34","575.24","16.21M","2.12%"
"Dec 01, 2020","585.66","616.78","635.66","567.79","49.42M","-4.91%"
"Nov 30, 2020","615.92","575.35","615.97","571.04","51.72M","7.03%"
"Nov 29, 2020","575.45","537.89","576.52","530.71","5.79M","7.01%"
"Nov 28, 2020","537.74","518.70","547.94","506.97","5.34M","3.79%"
"Nov 27, 2020","518.11","519.69","530.41","494.65","6.42M","-0.23%"
"Nov 26, 2020","519.32","569.69","577.08","484.03","13.11M","-8.84%"
"Nov 25, 2020","569.67","605.01","605.63","555.32","14.50M","-5.84%"
"Nov 24, 2020","605.03","609.20","621.70","589.56","41.11M","-0.69%"
"Nov 23, 2020","609.22","559.37","610.33","551.80","49.68M","8.91%"
"Nov 22, 2020","559.40","551.90","580.00","514.44","36.76M","1.36%"
"Nov 21, 2020","551.91","509.94","552.13","505.14","26.86M","8.22%"
"Nov 20, 2020","509.98","471.27","513.06","471.06","30.85M","8.23%"
"Nov 19, 2020","471.21","478.55","480.55","465.41","12.53M","-1.53%"
"Nov 18, 2020","478.52","482.05","495.04","459.92","18.19M","-0.71%"
"Nov 17, 2020","481.95","460.37","484.59","459.74","7.93M","4.67%"
"Nov 16, 2020","460.43","448.18","465.97","445.82","5.62M","2.72%"
"Nov 15, 2020","448.23","460.75","462.93","440.44","9.34M","-2.71%"
"Nov 14, 2020","460.70","476.38","477.34","452.60","9.17M","-3.27%"
"Nov 13, 2020","476.29","462.61","477.78","457.65","9.85M","2.97%"
"Nov 12, 2020","462.56","463.33","469.57","452.44","9.33M","-0.17%"
"Nov 11, 2020","463.33","450.26","476.08","449.51","15.13M","2.91%"
"Nov 10, 2020","450.22","444.38","454.43","439.50","20.76M","1.33%"
"Nov 09, 2020","444.33","454.55","458.51","434.95","28.85M","-2.28%"
"Nov 08, 2020","454.68","435.39","460.09","432.44","4.82M","4.43%"
"Nov 07, 2020","435.40","455.78","467.88","425.57","7.78M","-4.46%"
"Nov 06, 2020","455.72","416.59","457.79","415.08","6.53M","9.38%"
"Nov 05, 2020","416.63","402.50","419.94","396.46","7.04M","3.59%"
"Nov 04, 2020","402.19","388.23","407.90","377.22","6.17M","3.68%"
"Nov 03, 2020","387.92","383.64","389.98","370.96","6.73M","1.14%"
"Nov 02, 2020","383.53","396.45","404.04","379.13","9.43M","-3.22%"
"Nov 01, 2020","396.29","386.36","397.32","384.94","5.52M","2.55%"
"Oct 31, 2020","386.42","382.81","394.01","380.53","6.42M","1.05%"
"Oct 30, 2020","382.41","387.16","391.98","374.36","2.81M","-1.13%"
"Oct 29, 2020","386.76","388.25","393.33","381.53","3.04M","-0.35%"
"Oct 28, 2020","388.14","403.11","408.10","381.51","9.96M","-3.72%"
"Oct 27, 2020","403.15","393.93","409.85","390.92","6.29M","2.29%"
"Oct 26, 2020","394.11","406.45","410.41","383.21","9.06M","-2.95%"
"Oct 25, 2020","406.09","412.44","417.07","403.95","3.05M","-1.42%"
"Oct 24, 2020","411.92","408.59","416.28","407.74","2.68M","0.83%"
"Oct 23, 2020","408.52","414.12","419.11","402.91","8.18M","-1.33%"
"Oct 22, 2020","414.05","391.39","420.12","391.21","12.65M","5.84%"
"Oct 21, 2020","391.20","368.53","400.36","368.06","13.61M","6.20%"
"Oct 20, 2020","368.35","379.03","380.14","367.16","7.46M","-2.86%"
"Oct 19, 2020","379.19","377.85","383.97","372.72","6.85M","0.37%"
"Oct 18, 2020","377.81","368.61","378.49","367.54","4.68M","2.49%"
"Oct 17, 2020","368.63","365.08","369.94","363.18","4.98M","0.95%"
"Oct 16, 2020","365.17","377.60","379.60","362.65","7.59M","-3.25%"
"Oct 15, 2020","377.45","378.96","380.77","370.39","7.93M","-0.45%"
"Oct 14, 2020","379.15","381.13","387.11","373.62","8.08M","-0.55%"
"Oct 13, 2020","381.23","386.64","387.06","374.57","7.92M","-1.41%"
"Oct 12, 2020","386.68","374.39","394.58","366.05","10.39M","3.34%"
"Oct 11, 2020","374.19","370.28","377.27","369.23","5.22M","1.09%"
"Oct 10, 2020","370.16","365.25","377.97","364.57","7.17M","1.34%"
"Oct 09, 2020","365.28","350.71","368.19","347.82","7.85M","4.12%"
"Oct 08, 2020","350.83","341.66","352.95","334.79","6.85M","2.74%"
"Oct 07, 2020","341.48","340.59","342.68","334.11","5.77M","0.26%"
"Oct 06, 2020","340.61","353.53","354.90","337.21","7.32M","-3.59%"
"Oct 05, 2020","353.28","352.69","354.86","348.76","4.96M","0.16%"
"Oct 04, 2020","352.73","345.60","353.97","344.03","4.77M","2.06%"
"Oct 03, 2020","345.60","345.78","351.04","343.74","4.48M","-0.02%"
"Oct 02, 2020","345.68","353.06","353.61","335.91","7.27M","-2.09%"
"Oct 01, 2020","353.07","359.50","369.10","345.66","7.93M","-1.76%"
"Sep 30, 2020","359.39","359.77","360.94","352.81","5.43M","-0.13%"
"Sep 29, 2020","359.86","353.97","360.66","351.48","6.26M","1.63%"
"Sep 28, 2020","354.08","357.42","367.63","352.57","7.77M","-0.88%"
"Sep 27, 2020","357.23","354.26","362.00","347.51","6.35M","0.84%"
"Sep 26, 2020","354.25","351.62","355.87","346.95","6.48M","0.75%"
"Sep 25, 2020","351.63","349.13","357.80","338.01","8.47M","0.70%"
"Sep 24, 2020","349.17","319.97","352.60","317.27","9.40M","9.13%"
"Sep 23, 2020","319.95","343.96","344.12","315.54","13.88M","-7.00%"
"Sep 22, 2020","344.03","341.32","346.19","336.15","9.29M","0.80%"
"Sep 21, 2020","341.30","371.09","375.34","331.41","11.41M","-8.03%"
"Sep 20, 2020","371.12","385.33","385.39","365.48","7.30M","-3.67%"
"Sep 19, 2020","385.25","384.25","386.99","377.63","6.74M","0.27%"
"Sep 18, 2020","384.20","389.37","392.21","375.81","8.95M","-1.23%"
"Sep 17, 2020","388.97","364.75","393.96","363.54","12.85M","6.60%"
"Sep 16, 2020","364.88","363.91","372.88","355.18","9.06M","0.24%"
"Sep 15, 2020","364.01","376.70","381.67","362.40","9.06M","-3.37%"
"Sep 14, 2020","376.70","365.89","383.99","357.54","10.34M","3.01%"
"Sep 13, 2020","365.71","388.06","389.51","353.85","10.38M","-5.74%"
"Sep 12, 2020","387.98","373.74","388.12","366.05","11.49M","3.82%"
"Sep 11, 2020","373.72","367.89","374.41","356.38","12.53M","1.58%"
"Sep 10, 2020","367.92","351.10","376.92","350.86","16.50M","4.79%"
"Sep 09, 2020","351.10","337.46","358.33","331.12","14.07M","4.04%"
"Sep 08, 2020","337.46","352.06","355.69","326.66","18.98M","-4.15%"
"Sep 07, 2020","352.06","353.49","357.33","325.47","21.69M","-0.40%"
"Sep 06, 2020","353.49","334.91","358.09","316.69","20.13M","5.55%"
"Sep 05, 2020","334.91","385.94","394.12","314.13","35.32M","-13.22%"
"Sep 04, 2020","385.94","381.97","399.58","368.22","25.20M","1.04%"
"Sep 03, 2020","381.97","439.14","466.40","376.99","33.59M","-13.01%"
"Sep 02, 2020","439.08","475.72","480.96","423.26","30.14M","-7.72%"
"Sep 01, 2020","475.80","433.89","488.24","429.65","10.42M","9.65%"
"Aug 31, 2020","433.90","428.81","438.71","418.35","7.89M","1.18%"
"Aug 30, 2020","428.86","398.80","429.59","398.47","6.67M","7.54%"
"Aug 29, 2020","398.80","395.32","405.53","391.97","5.23M","0.93%"
"Aug 28, 2020","395.11","383.16","397.64","379.80","6.16M","3.13%"
"Aug 27, 2020","383.11","385.96","396.48","372.53","7.03M","-0.74%"
"Aug 26, 2020","385.96","383.16","392.61","377.63","6.69M","0.72%"
"Aug 25, 2020","383.20","407.64","409.02","370.40","8.28M","-6.01%"
"Aug 24, 2020","407.70","390.81","410.17","387.62","6.69M","4.40%"
"Aug 23, 2020","390.50","395.56","396.96","383.42","5.36M","-1.28%"
"Aug 22, 2020","395.56","388.06","396.87","379.96","6.73M","1.95%"
"Aug 21, 2020","387.99","416.05","418.72","385.21","7.62M","-6.75%"
"Aug 20, 2020","416.05","407.39","418.92","402.80","6.23M","2.11%"
"Aug 19, 2020","407.44","422.10","426.65","394.51","8.44M","-3.49%"
"Aug 18, 2020","422.16","430.63","433.65","415.45","8.18M","-1.95%"
"Aug 17, 2020","430.56","433.62","444.86","420.71","7.83M","-0.71%"
"Aug 16, 2020","433.63","432.22","436.58","413.22","7.02M","0.34%"
"Aug 15, 2020","432.18","438.04","442.70","428.75","7.27M","-1.34%"
"Aug 14, 2020","438.03","424.28","443.74","418.37","8.67M","3.23%"
"Aug 13, 2020","424.31","387.15","430.33","377.57","12.04M","9.61%"
"Aug 12, 2020","387.12","379.03","389.21","367.05","8.59M","2.14%"
"Aug 11, 2020","379.01","395.52","398.13","367.38","9.44M","-4.18%"
"Aug 10, 2020","395.53","390.22","399.05","386.45","8.01M","1.36%"
"Aug 09, 2020","390.23","396.78","399.93","384.31","4.97M","-1.65%"
"Aug 08, 2020","396.76","379.57","396.77","376.38","4.94M","4.53%"
"Aug 07, 2020","379.57","394.80","398.14","366.44","8.34M","-3.86%"
"Aug 06, 2020","394.83","400.80","403.18","391.67","7.92M","-1.49%"
"Aug 05, 2020","400.79","389.62","406.92","384.84","8.74M","2.87%"
"Aug 04, 2020","389.62","385.86","402.01","381.30","9.84M","0.99%"
"Aug 03, 2020","385.80","372.26","397.73","368.46","9.92M","3.69%"
"Aug 02, 2020","372.08","387.15","415.08","335.76","16.38M","-3.89%"
"Aug 01, 2020","387.14","346.48","392.37","343.33","11.03M","11.73%"
"Jul 31, 2020","346.51","334.84","349.34","329.02","8.69M","3.48%"
"Jul 30, 2020","334.87","317.79","341.11","314.83","9.07M","5.36%"
"Jul 29, 2020","317.82","316.95","324.93","312.64","8.72M","0.27%"
"Jul 28, 2020","316.96","321.82","326.53","306.40","9.91M","-1.50%"
"Jul 27, 2020","321.80","311.12","332.57","311.04","13.73M","3.43%"
"Jul 26, 2020","311.13","305.32","318.54","300.33","9.19M","1.90%"
"Jul 25, 2020","305.32","279.33","308.57","279.33","8.59M","9.30%"
"Jul 24, 2020","279.33","275.33","287.01","268.54","7.17M","1.45%"
"Jul 23, 2020","275.34","263.29","279.53","260.70","8.79M","4.58%"
"Jul 22, 2020","263.28","245.54","266.42","241.89","6.68M","7.23%"
"Jul 21, 2020","245.53","236.10","246.49","235.67","6.29M","3.99%"
"Jul 20, 2020","236.10","239.03","239.71","234.51","5.36M","-1.22%"
"Jul 19, 2020","239.01","235.72","239.70","233.35","6.61M","1.38%"
"Jul 18, 2020","235.75","232.77","236.83","232.40","5.79M","1.29%"
"Jul 17, 2020","232.75","233.65","234.53","231.84","5.88M","-0.39%"
"Jul 16, 2020","233.65","238.62","239.47","230.44","6.63M","-2.08%"
"Jul 15, 2020","238.62","240.49","241.36","237.04","7.35M","-0.78%"
"Jul 14, 2020","240.50","239.75","242.08","237.21","7.07M","0.32%"
"Jul 13, 2020","239.73","242.84","245.04","237.71","8.32M","-1.24%"
"Jul 12, 2020","242.75","239.20","243.79","236.91","6.81M","1.48%"
"Jul 11, 2020","239.20","241.21","241.64","237.76","6.42M","-0.85%"
"Jul 10, 2020","241.26","242.01","242.17","236.19","6.84M","-0.32%"
"Jul 09, 2020","242.02","246.93","247.63","238.28","9.02M","-2.01%"
"Jul 08, 2020","246.99","239.26","248.76","238.00","12.98M","3.24%"
"Jul 07, 2020","239.25","241.56","243.43","234.92","6.26M","-0.95%"
"Jul 06, 2020","241.56","227.95","241.64","227.10","9.45M","5.96%"
"Jul 05, 2020","227.98","229.09","229.80","223.79","5.41M","-0.51%"
"Jul 04, 2020","229.15","225.09","230.40","224.80","5.45M","1.79%"
"Jul 03, 2020","225.12","226.42","228.14","224.77","5.20M","-0.57%"
"Jul 02, 2020","226.42","230.96","232.04","223.53","7.28M","-1.96%"
"Jul 01, 2020","230.95","225.61","232.47","224.33","6.31M","2.36%"
"Jun 30, 2020","225.63","227.88","228.57","223.23","5.60M","-0.99%"
"Jun 29, 2020","227.87","225.09","229.83","221.60","6.80M","1.24%"
"Jun 28, 2020","225.09","221.07","227.74","218.46","5.91M","1.82%"
"Jun 27, 2020","221.06","229.72","231.30","217.11","7.21M","-3.75%"
"Jun 26, 2020","229.67","232.57","233.50","228.16","6.96M","-1.24%"
"Jun 25, 2020","232.56","234.75","235.29","227.99","6.48M","-0.93%"
"Jun 24, 2020","234.75","243.20","249.23","231.56","9.13M","-3.47%"
"Jun 23, 2020","243.20","243.24","244.77","240.94","5.16M","-0.02%"
"Jun 22, 2020","243.25","228.11","246.39","227.69","7.93M","6.63%"
"Jun 21, 2020","228.13","228.87","231.18","227.38","4.10M","-0.32%"
"Jun 20, 2020","228.86","229.11","230.96","226.28","4.54M","-0.11%"
"Jun 19, 2020","229.11","231.34","231.94","226.97","5.56M","-0.97%"
"Jun 18, 2020","231.34","233.85","234.69","228.13","4.96M","-1.09%"
"Jun 17, 2020","233.88","235.37","236.55","228.63","5.94M","-0.63%"
"Jun 16, 2020","235.36","230.92","235.95","228.99","7.03M","1.92%"
"Jun 15, 2020","230.93","231.99","233.34","219.06","10.18M","-0.47%"
"Jun 14, 2020","232.02","238.23","238.48","230.52","5.78M","-2.60%"
"Jun 13, 2020","238.22","237.55","238.61","234.86","5.27M","0.29%"
"Jun 12, 2020","237.54","230.72","239.23","228.62","7.34M","2.96%"
"Jun 11, 2020","230.71","247.79","249.77","227.01","12.40M","-6.89%"
"Jun 10, 2020","247.78","243.82","249.51","242.54","7.63M","1.62%"
"Jun 09, 2020","243.82","246.19","249.45","240.18","6.86M","-0.96%"
"Jun 08, 2020","246.18","244.56","247.11","241.30","6.55M","0.66%"
"Jun 07, 2020","244.56","242.00","244.94","235.44","8.10M","1.06%"
"Jun 06, 2020","242.00","240.27","244.43","238.38","6.62M","0.73%"
"Jun 05, 2020","240.23","243.37","247.50","239.70","7.75M","-1.29%"
"Jun 04, 2020","243.37","244.53","246.41","236.68","8.75M","-0.47%"
"Jun 03, 2020","244.52","237.90","244.76","233.84","8.15M","2.77%"
"Jun 02, 2020","237.94","248.01","253.21","227.95","12.69M","-4.05%"
"Jun 01, 2020","247.97","231.80","249.81","230.85","11.97M","6.97%"
"May 31, 2020","231.81","243.63","245.33","230.31","12.43M","-4.85%"
"May 30, 2020","243.63","220.66","246.55","218.86","14.34M","10.41%"
"May 29, 2020","220.66","220.14","224.52","217.84","12.36M","0.21%"
"May 28, 2020","220.18","208.20","220.33","204.79","12.51M","5.77%"
"May 27, 2020","208.18","200.99","208.18","200.85","10.28M","3.57%"
"May 26, 2020","201.00","204.13","204.90","197.30","10.44M","-1.53%"
"May 25, 2020","204.13","199.99","205.52","198.57","10.63M","2.08%"
"May 24, 2020","199.97","206.65","210.40","199.97","11.89M","-3.22%"
"May 23, 2020","206.62","207.35","211.03","204.97","9.91M","-0.35%"
"May 22, 2020","207.35","198.75","209.04","196.68","12.13M","4.33%"
"May 21, 2020","198.75","210.00","211.58","192.11","14.36M","-5.35%"
"May 20, 2020","209.99","214.52","215.28","207.03","12.19M","-2.11%"
"May 19, 2020","214.51","214.88","215.75","209.79","13.96M","-0.17%"
"May 18, 2020","214.87","207.00","217.00","207.00","17.73M","3.80%"
"May 17, 2020","207.00","200.51","209.79","199.77","15.78M","3.23%"
"May 16, 2020","200.51","194.85","203.12","193.48","15.52M","2.91%"
"May 15, 2020","194.85","203.29","204.02","192.61","16.62M","-4.15%"
"May 14, 2020","203.30","199.58","205.82","196.21","20.75M","1.86%"
"May 13, 2020","199.58","189.82","200.82","188.59","17.47M","5.13%"
"May 12, 2020","189.84","185.82","192.04","185.68","15.58M","2.09%"
"May 11, 2020","185.96","187.77","193.26","177.43","26.74M","-0.97%"
"May 10, 2020","187.78","210.19","210.19","180.70","35.98M","-10.68%"
"May 09, 2020","210.22","211.47","214.50","208.83","20.90M","-0.58%"
"May 08, 2020","211.45","212.00","216.44","207.25","23.08M","-0.26%"
"May 07, 2020","212.00","199.05","214.00","197.36","26.71M","6.51%"
"May 06, 2020","199.04","205.36","210.62","198.79","24.03M","-3.08%"
"May 05, 2020","205.36","206.59","211.33","201.75","21.05M","-0.61%"
"May 04, 2020","206.61","209.85","210.63","195.25","27.21M","-1.53%"
"May 03, 2020","209.83","213.96","218.74","205.50","23.12M","-1.93%"
"May 02, 2020","213.96","212.00","215.15","210.51","18.31M","0.92%"
"May 01, 2020","212.00","206.23","216.99","206.06","23.08M","2.80%"
"Apr 30, 2020","206.22","215.42","227.05","202.59","35.46M","-4.26%"
"Apr 29, 2020","215.40","196.55","218.32","196.45","32.87M","9.59%"
"Apr 28, 2020","196.55","196.13","197.51","192.47","21.81M","0.21%"
"Apr 27, 2020","196.14","197.35","198.80","190.87","23.33M","-0.61%"
"Apr 26, 2020","197.35","194.01","199.30","192.52","23.13M","1.72%"
"Apr 25, 2020","194.01","187.57","197.35","186.03","21.87M","3.43%"
"Apr 24, 2020","187.58","185.48","189.33","185.19","19.84M","1.14%"
"Apr 23, 2020","185.46","182.72","192.40","178.54","28.73M","1.50%"
"Apr 22, 2020","182.72","170.79","183.71","169.93","23.81M","6.99%"
"Apr 21, 2020","170.79","170.37","174.48","168.31","23.63M","0.23%"
"Apr 20, 2020","170.40","180.12","186.24","167.51","33.68M","-5.40%"
"Apr 19, 2020","180.13","187.47","188.23","177.24","23.27M","-3.90%"
"Apr 18, 2020","187.45","170.63","189.22","170.61","24.75M","9.85%"
"Apr 17, 2020","170.63","172.32","174.52","168.55","20.05M","-0.97%"
"Apr 16, 2020","172.31","152.90","174.28","148.91","32.99M","12.69%"
"Apr 15, 2020","152.90","158.43","161.06","152.44","20.70M","-3.50%"
"Apr 14, 2020","158.45","156.36","161.57","155.52","21.20M","1.33%"
"Apr 13, 2020","156.38","158.76","158.85","150.60","25.30M","-1.48%"
"Apr 12, 2020","158.73","158.18","164.75","155.17","22.60M","0.35%"
"Apr 11, 2020","158.18","157.85","161.37","154.01","19.07M","0.20%"
"Apr 10, 2020","157.86","169.67","170.10","152.52","28.35M","-6.97%"
"Apr 09, 2020","169.68","173.01","173.20","165.91","20.66M","-1.92%"
"Apr 08, 2020","173.00","164.71","174.23","163.73","24.31M","5.03%"
"Apr 07, 2020","164.71","171.07","175.78","162.75","35.79M","-3.71%"
"Apr 06, 2020","171.06","142.58","171.24","142.55","37.89M","19.97%"
"Apr 05, 2020","142.58","144.03","145.26","140.84","18.17M","-0.99%"
"Apr 04, 2020","144.01","141.13","145.71","139.36","19.75M","2.03%"
"Apr 03, 2020","141.14","141.29","146.46","138.01","23.34M","-0.11%"
"Apr 02, 2020","141.30","135.65","148.91","135.26","29.42M","4.16%"
"Apr 01, 2020","135.66","132.88","136.56","128.93","19.45M","2.10%"
"Mar 31, 2020","132.86","132.15","135.14","130.54","17.30M","0.54%"
"Mar 30, 2020","132.15","125.24","134.72","125.02","20.71M","5.52%"
"Mar 29, 2020","125.24","131.02","131.74","124.84","16.33M","-4.42%"
"Mar 28, 2020","131.03","131.74","132.68","125.48","21.03M","-0.54%"
"Mar 27, 2020","131.74","138.38","140.99","131.09","18.18M","-4.80%"
"Mar 26, 2020","138.38","136.08","139.22","133.69","17.71M","1.70%"
"Mar 25, 2020","136.07","138.59","141.88","133.06","24.15M","-1.84%"
"Mar 24, 2020","138.62","136.00","142.90","132.67","27.10M","1.91%"
"Mar 23, 2020","136.02","122.46","136.93","120.20","28.62M","11.12%"
"Mar 22, 2020","122.41","132.59","136.86","121.37","25.25M","-7.67%"
"Mar 21, 2020","132.58","133.32","137.33","126.01","27.00M","-0.56%"
"Mar 20, 2020","133.32","135.43","151.85","118.07","38.74M","-1.56%"
"Mar 19, 2020","135.43","117.76","141.05","115.59","33.78M","15.00%"
